current_density,reactor_volume,temperature,cell_voltage,co2_flow_rate,energy_conversion,energy_separation,catalyst_usage,faradaic_efficiency,electrode_area,catalyst_lifetime
259.2414568862042,200,36.16851656351395,2.9052240499553985,150.72187230008103,33,4,50,0.5606926421096388,17.260848514838507,3000
204.6450412719998,200,54.01204159527371,3.22333968117926,144.84232304564597,33,4,50,0.5040711757712331,11.21302998005534,3000
260.75448519014384,200,26.29526721504224,2.858478106207792,79.84882084391552,33,4,50,0.5506906237843698,13.027751282719672,3000
217.05241236872916,200,45.86944574687186,3.152264203657288,112.75007961534202,33,4,50,0.49059659129726485,15.324709078838975,3000
206.50515929852796,200,33.050309305069604,3.071145989350669,162.64096975449775,33,4,50,0.4621844452210009,15.644165877797477,3000
294.88855372533334,200,29.21984100220476,3.4776042637052296,65.20593463297388,33,4,50,0.5988872693231645,16.00583196987136,3000
296.5632033074559,200,27.69336205702232,3.1868218181571732,91.67791641345684,33,4,50,0.4734302261895899,11.662553303497006,3000
280.8397348116461,200,49.37010715573489,2.979605097669455,91.44786626987803,33,4,50,0.5982631490945222,13.797374048216486,3000
230.46137691733708,200,36.89562373188232,2.7912766279103467,114.8028391391759,33,4,50,0.5965919898849671,16.171942271169666,3000
209.7672114006384,200,50.366837003506646,2.8209974629879477,197.05531114132776,33,4,50,0.5690727155862059,19.698188646337847,3000
268.4233026512157,200,27.287471927962983,2.880253543960988,60.12538200257329,33,4,50,0.5489134443122996,17.276311376996887,3000
244.01524937396013,200,36.03516182407136,2.9007733290722384,127.80514915708926,33,4,50,0.5366710575376628,19.226037570939578,3000
212.20382348447788,200,43.8821952331368,3.3804928462729102,76.90470230183156,33,4,50,0.5799152318066751,17.622120583141772,3000
249.51769101112703,200,52.67531076936372,3.14897823062602,195.6014818114616,33,4,50,0.4934159282429232,15.917169688924005,3000
203.43885211152184,200,36.15633760262244,3.118712729099493,66.99552570911963,33,4,50,0.5201521818727315,11.920233691363446,3000
290.93204020787823,200,46.906198175295316,2.791815097495374,110.54015035423868,33,4,50,0.5429084954049753,16.66685651892513,3000
225.87799816000168,200,56.00922118826655,3.388111754679548,160.68274772519092,33,4,50,0.5116785713804237,16.23379565959907,3000
266.2522284353982,200,46.555211586380665,3.278251442566787,155.6831642041168,33,4,50,0.5141229681135402,16.024691704572664,3000
231.1711076089411,200,33.15358161637718,2.7541346895200016,113.40929553408984,33,4,50,0.49954270012531266,14.897858679882408,3000
252.0068021177811,200,25.85402735447883,3.266268077783815,101.97862519290774,33,4,50,0.5346347725026804,15.286566039892756,3000
254.67102793432798,200,55.45346058653254,3.134830573874117,109.64185678293059,33,4,50,0.5775861792022674,13.344425271181041,3000
218.4854455525527,200,25.74442937976355,2.7653802765974227,89.64143947379588,33,4,50,0.48022925670094696,15.193126926423032,3000
296.95846277645586,200,55.614558543946984,3.066640513222925,80.79994080601998,33,4,50,0.5901649558130162,11.975559056784782,3000
277.51328233611144,200,43.51279969095242,3.0877570297040378,122.4559546338335,33,4,50,0.5533631480622344,18.05174397360377,3000
293.9498941564189,200,57.86736944795137,2.832619632130621,90.2800634101411,33,4,50,0.5734909819020045,11.857769546987079,3000
289.4827350427649,200,52.95741325207829,3.456558517600226,93.11924973458753,33,4,50,0.5334286038945018,10.849662898894664,3000
259.7899978811085,200,59.927693868666815,3.3799802971845296,148.51340952118358,33,4,50,0.5669275052136095,14.362460263571574,3000
292.1874235023117,200,37.274913540809855,3.2352178698632867,195.28059975498383,33,4,50,0.4524300596009201,16.58307439506062,3000
208.84925020519194,200,51.85159011258944,3.0698364488004857,140.54558008390626,33,4,50,0.5727570637169302,14.377168249335414,3000
219.5982862419145,200,39.067581976323474,3.029412433267607,61.54692005974494,33,4,50,0.456020828862805,12.767541319513086,3000
204.52272889105382,200,41.79564671063681,3.220778773720763,61.33754207811005,33,4,50,0.5834870064544293,15.581711838904408,3000
232.53303307632643,200,46.96269121264295,3.1363454955255246,192.7134831268349,33,4,50,0.5987944120857964,13.470023354121999,3000
238.8677289689482,200,55.57869899652186,2.7498184847055085,94.59361854610005,33,4,50,0.49411011932651666,19.32867690126633,3000
227.1349031773896,200,59.44292142197533,3.1100021190162654,63.81004791237132,33,4,50,0.4815477834428691,19.22645139603572,3000
282.87375091519294,200,51.889569485258136,3.3451228937862716,139.85668807255723,33,4,50,0.5648045045787061,15.023718199720955,3000
235.67533266935894,200,39.621837375856686,3.0673919020775666,143.5473167435399,33,4,50,0.48795395113803797,13.278839940182586,3000
228.09345096873807,200,39.74749507969746,2.741565262043415,147.27572301780322,33,4,50,0.5798343574758305,17.37132413956639,3000
254.26960831582485,200,50.8153805556112,3.3290225595072265,90.1103041786312,33,4,50,0.46542638882362153,10.367129434830666,3000
214.09242249747626,200,33.357200101890584,2.8610910257087796,52.26660263217126,33,4,50,0.46889327945690373,14.747690060436511,3000
280.219698075404,200,28.866593959598813,2.906896667910431,194.75230541817078,33,4,50,0.5968727332650923,13.363233942703335,3000
207.4550643679771,200,37.41177551742718,2.8317650827458367,87.63395685366538,33,4,50,0.5510758347405007,19.205358851025547,3000
298.68869366005174,200,35.05336470789286,2.964172051897198,151.40394320788212,33,4,50,0.5770330836643429,10.120030272726826,3000
277.22447692966574,200,35.37078421595965,3.305401204550908,155.99448048180642,33,4,50,0.4986494066027277,15.52814875718349,3000
219.87156815341723,200,33.17627128674685,3.11550868760315,141.50111256192287,33,4,50,0.5514725624280906,17.40663581066626,3000
200.55221171236025,200,26.473261637272667,2.86390501932057,96.93610913204724,33,4,50,0.5391362740962896,14.850179875240412,3000
281.5461428454834,200,25.625587715669482,3.402264062521633,90.66443806460987,33,4,50,0.540472518018442,10.854030301627217,3000
270.6857343847617,200,59.570283640761104,3.4036654839612233,139.65024240540546,33,4,50,0.5523798689306583,19.724613900279024,3000
272.90071680409875,200,39.97205968075518,3.3964627400368057,179.91434504175373,33,4,50,0.5363038759693648,15.180104313760978,3000
277.12703466859455,200,38.451432650588856,2.8910369691052313,192.01005933850934,33,4,50,0.5143593553953999,16.141862443190114,3000
207.40446517340905,200,48.78765489425744,3.0609914753447907,65.88587066056364,33,4,50,0.491388404157082,12.366097827075073,3000
235.84657285442725,200,32.63888607527725,3.4879917249127,73.22429188965798,33,4,50,0.5652871996369803,14.834980851068039,3000
211.58690595251298,200,58.248641438257884,3.317609981047992,191.71043881746195,33,4,50,0.4839408645004779,14.291494919583219,3000
286.3103425875594,200,52.52207550454432,2.721733936980448,160.4802842502189,33,4,50,0.5538531459231621,10.748958420019838,3000
262.3298126827558,200,28.129385080929083,2.752163673008394,182.44907372446596,33,4,50,0.484999923397399,11.061603535474672,3000
233.08980248526493,200,39.61532715247249,3.0711451014498663,80.39489512030147,33,4,50,0.543799525493168,18.374725196187747,3000
206.35583502860237,200,55.76914076467577,3.427376164689248,138.1378806664103,33,4,50,0.5620617400693543,12.398199522065902,3000
231.09823217156622,200,58.06562078019936,3.1309614383621716,155.17093916262104,33,4,50,0.4828070833359809,11.949582714986306,3000
232.5183322026747,200,41.35905289374544,3.098250006427432,152.0167828170459,33,4,50,0.45899149512919624,15.049114512501394,3000
272.9606178338064,200,46.46939862237477,2.784378959965305,111.22275363000472,33,4,50,0.46964606144912613,17.68747131362513,3000
263.7557471355213,200,30.84618811322263,3.2254240837794352,52.30923375369627,33,4,50,0.5408995450906539,10.61946518578988,3000
288.7212742576327,200,59.69090191479418,3.3576825284801806,137.43890852063947,33,4,50,0.5774169609338603,15.768079196382558,3000
247.22149251619493,200,33.10850954842052,3.00433600600605,87.96523087694132,33,4,50,0.45674952318531364,11.192104428405734,3000
211.95942459383016,200,57.995612094729395,3.320489480740262,117.53813692143355,33,4,50,0.5601226888562469,10.364610508256185,3000
271.3244787222995,200,47.7376327147329,3.4715813231206494,193.63715226257258,33,4,50,0.5011977968925079,10.527439521622174,3000
276.07850486168974,200,46.27078782076007,2.8630131673021513,109.85529764636522,33,4,50,0.5217792554879284,18.341641082084415,3000
256.1277197569496,200,42.944097885577804,3.118663704955793,175.97024099966401,33,4,50,0.5893289324768348,11.179724836280617,3000
277.0967179954561,200,33.073443410121556,2.9297103664676607,78.28109086238767,33,4,50,0.49979572571037684,10.451513644122919,3000
249.37955963643907,200,31.17848112019279,3.3342835352270717,150.86907470375434,33,4,50,0.5198005400909229,14.378998871429122,3000
252.2732829381994,200,32.71701731745614,3.162074692704926,196.55104316584152,33,4,50,0.45205236221410217,18.439934719420247,3000
242.75410183585495,200,31.52533917504891,3.207665934040243,65.28396513094052,33,4,50,0.4622398080007258,12.624083764893019,3000
202.54191267440953,200,52.28545657483637,3.3383313276927153,51.247991334078804,33,4,50,0.4887887386702176,14.217126175259164,3000
210.78914269933045,200,37.254384070835556,3.016776378129964,115.03741889489216,33,4,50,0.45417783612316115,10.399225325637513,3000
203.14291856867342,200,27.024493679718873,3.4320720547256345,63.89382245770508,33,4,50,0.5447062989072377,14.49078514134876,3000
263.641041126378,200,58.918592054928396,3.126423093796912,162.2576524514347,33,4,50,0.5139597535202434,15.776130806371338,3000
231.43559810763267,200,55.9325059737199,2.8263638582682784,187.18229957728383,33,4,50,0.5322217804092033,15.709070537521448,3000
250.85706911647029,200,57.471329911832456,3.256719294535042,115.10314590631383,33,4,50,0.4761970778844494,13.324266921743652,3000
290.7566473926093,200,59.82177379262524,3.3346090803506034,88.80674632331613,33,4,50,0.4943898044154924,13.155331806631356,3000
224.9292229148875,200,31.086333722682056,2.9534093416540212,115.16049785099146,33,4,50,0.5495736712279088,11.066236189365979,3000
241.03829230356297,200,38.86847066159306,3.3857434055990026,158.51717267750016,33,4,50,0.5947954085445599,13.667983206462683,3000
275.55511385430486,200,51.538346649643195,3.424914603812613,51.35812423705565,33,4,50,0.4575625160403314,10.994946688729646,3000
222.87981654916226,200,49.360721631882726,2.921523589902247,138.4180984227046,33,4,50,0.5835576481282899,17.665959447120514,3000
207.6979909828793,200,30.386356721894927,3.4868171781721777,141.99375273310687,33,4,50,0.5365321801966813,19.66274297748186,3000
228.9751452913768,200,53.55415937467163,2.812569222439007,145.65323703439032,33,4,50,0.5345879350133436,19.70074456666707,3000
216.12212872540044,200,32.855420014283126,2.861612534721992,86.30331199713157,33,4,50,0.525041780281164,18.65071099375394,3000
292.9697652342573,200,32.83361651879181,2.8473798713904213,157.107908506719,33,4,50,0.4604091128856275,16.00792149339619,3000
280.8120379564417,200,43.79410480126948,3.4151917680062964,63.70872294976646,33,4,50,0.4634815277604241,17.0086569724388,3000
263.34037565104234,200,45.75289771945961,3.2234340418599694,79.89055047002012,33,4,50,0.540136800848863,12.85205802680414,3000
287.1460590187718,200,45.303017274323395,2.8216834265778186,181.6205069981723,33,4,50,0.5011437857153338,16.307704201726207,3000
280.3672076899114,200,28.20203930892142,3.0522587346946795,160.80847260898497,33,4,50,0.5875902099866521,14.556495494398774,3000
218.65700588860358,200,55.71113019206331,3.192238420055842,52.06183310170179,33,4,50,0.5109885806039208,14.820173397769326,3000
289.2558998489978,200,34.29600149060471,2.7667712679915066,87.25643905547003,33,4,50,0.47149221880539616,17.57776560375158,3000
253.93422419156508,200,29.533022244898145,3.405933094725871,82.16097244897469,33,4,50,0.5572078250253054,12.819183555972517,3000
280.74401551640625,200,56.1061827954142,3.342882828353228,90.62094920554588,33,4,50,0.4940030132161515,13.180396116945198,3000
289.6091299923493,200,58.44780243804137,3.1041654188613106,87.13396554198296,33,4,50,0.5288205461033839,19.246417911286365,3000
231.80034749718638,200,55.17446660429077,3.4737012922073363,59.37894436142686,33,4,50,0.5546749178257755,10.562242948509722,3000
211.0051924527677,200,53.333062615370736,3.03420878342008,118.84107748952304,33,4,50,0.5850396166803106,14.856342984133404,3000
222.79351625419417,200,47.93346932236576,3.487288255229198,159.91002121792476,33,4,50,0.5688286792202514,19.128008004078616,3000
242.71077886262563,200,44.280007971319876,3.2343359990429015,141.00975870761545,33,4,50,0.5514541601809086,16.10363007818157,3000
281.8014765922493,200,28.044536596899356,3.207737018603153,150.93075028971197,33,4,50,0.5519449773592715,15.46407074212132,3000
286.07305832563435,200,39.295862457474456,2.8327639162366283,62.17237678043587,33,4,50,0.5918886966048129,12.497441792293552,3000
200.69521305311906,200,38.04409809543099,3.405542206643715,192.72360652651807,33,4,50,0.49437361462448043,13.432754890644482,3000
251.07473025775658,200,34.09138243161142,3.0419917503364924,175.77377507645372,33,4,50,0.4501668141294281,18.52048415804693,3000
241.74110031487788,200,50.319703979100474,2.8297867246259836,170.7635477743494,33,4,50,0.4907931839097298,15.592181317684581,3000
222.21078104707303,200,42.35565072775698,2.7100860159806075,173.44757075626512,33,4,50,0.4826837069440116,15.147421937567799,3000
211.98653673336827,200,27.836617556767678,3.1478045469107063,189.9065762199142,33,4,50,0.5492751877670997,10.99579713540029,3000
233.7615171403628,200,32.706412068243395,3.121919697698141,131.63809491705467,33,4,50,0.5450567399648294,10.160281564551232,3000
294.2909703912519,200,48.91405672808585,3.2754828978953268,80.04230268014388,33,4,50,0.5390192074057085,19.63685188687049,3000
232.32029320207553,200,27.664580082160505,3.4122064424142415,142.51754117788118,33,4,50,0.4524365164814181,13.769861672868416,3000
251.8790621743366,200,54.7922419917069,2.763525267714424,161.43222405019085,33,4,50,0.5593167081675972,16.032130620995044,3000
270.30189588951777,200,42.3301284454891,3.28519719227229,160.68760900310383,33,4,50,0.4985295618728237,10.79715073187285,3000
236.3629602379294,200,41.82053020643268,2.8499295552780657,128.21735362503202,33,4,50,0.5497583983509946,16.831142857230468,3000
297.1782082720961,200,45.734272463083116,3.386541642525731,60.268807900036705,33,4,50,0.5334867642753229,19.325667087059607,3000
296.24472949421113,200,53.86383380738022,3.355250811089325,105.66694076451918,33,4,50,0.5014096388141861,15.756652529974197,3000
225.1782295825364,200,37.173322276576755,3.1326350039884354,188.1149912695036,33,4,50,0.47018644006561616,11.261153223754105,3000
249.72485058923854,200,48.73056533956722,3.268194238898649,137.6673364636139,33,4,50,0.46416283464907215,15.817215274734767,3000
230.08783098167697,200,44.80061873985269,2.951480090546999,130.749791488357,33,4,50,0.5747277499668335,17.663472131046525,3000
228.48404943774676,200,34.34598945592975,3.0769343191462517,90.32802715732902,33,4,50,0.5877596313122337,14.064165365740187,3000
203.68869473545328,200,55.752049522430525,3.3573095181683774,105.26733798748683,33,4,50,0.5474682070146449,18.79837747941468,3000
260.9564333979897,200,52.90991075624248,3.067412157738571,184.30191337297538,33,4,50,0.4655151172290725,16.486829533573644,3000
250.26790232288616,200,48.04581421304489,2.9862386122603537,149.96945712902536,33,4,50,0.5103040825332361,18.992489182892026,3000
205.14787512499893,200,54.77036051829847,3.09536995780024,168.10805401284995,33,4,50,0.5593408800157735,16.235053112473373,3000
227.86464642366116,200,55.35529703359308,3.3625994019497747,118.15181346014828,33,4,50,0.5669731326015102,11.312879720048242,3000
290.8265885966654,200,49.79270418502622,2.9681664378966985,144.5370829184237,33,4,50,0.4677327933436633,13.09691711105189,3000
223.95618906669725,200,54.29546649272852,2.8390092745085953,87.25754131148113,33,4,50,0.45000460782680735,12.01794948252457,3000
214.4894872091223,200,49.411501158424926,3.2696112162646247,155.81912454252296,33,4,50,0.5568205568820908,19.088264977168624,3000
248.9452760277563,200,48.804927011610516,3.3607825701664655,114.1402000555006,33,4,50,0.5034894263979308,17.604000672874825,3000
298.56504541106005,200,46.65139823753145,2.7805099828188267,116.38182722221184,33,4,50,0.48817219974273907,16.76398368910006,3000
224.20552715115005,200,51.34508238451744,2.891899290204756,147.39834868653224,33,4,50,0.4519346204684288,13.009663196316216,3000
267.2135547405878,200,30.55117868525758,2.8135775918087953,190.442093220339,33,4,50,0.5310449110142249,11.840447720502135,3000
276.16196153287177,200,55.83047657196249,2.9783531292657335,59.60095199129314,33,4,50,0.5776726103138973,17.56451087988912,3000
223.76375439923996,200,55.51452347108312,3.0602807831243304,173.71148560205114,33,4,50,0.5936447469408882,14.741579458790797,3000
272.82163486118594,200,26.023654906209572,3.2990610695706453,93.85746656182897,33,4,50,0.5348617425919934,12.257895521506292,3000
236.77831327192533,200,53.90358626976669,3.2209180679053393,116.58791817595667,33,4,50,0.5271691991609841,16.16621978165275,3000
263.23058305935797,200,29.510445361570582,3.196742853982745,53.28699931625134,33,4,50,0.46275845782338615,10.40333852138452,3000
263.3529710760895,200,36.72915989906997,2.9818999572877236,95.15691167514696,33,4,50,0.53233092023139,13.261702541282535,3000
253.57746840747586,200,51.02278897020627,3.373158042467808,125.39468639451957,33,4,50,0.5069968618448092,14.685569945911347,3000
209.02897700544082,200,30.626596361690787,3.0770297339185317,58.42641160211585,33,4,50,0.5410702921325365,11.479583341094058,3000
283.5302495589238,200,53.628845844167174,3.4832839504121234,123.66435940747478,33,4,50,0.508308952181482,19.846544775908395,3000
232.0780064971736,200,54.12469622852097,3.2073137106365897,189.0665943287641,33,4,50,0.486044868517555,12.090973645896142,3000
218.65185103998542,200,42.761370681629266,2.8010117932516025,65.80898271617079,33,4,50,0.4642447912842565,11.303531300432656,3000
204.0775141554764,200,25.223505510089176,3.2409420496603474,164.66610921132565,33,4,50,0.49723776668833436,12.035348738868965,3000
259.08929431882416,200,35.046334661121946,2.960083212345359,111.4506580063989,33,4,50,0.46449672514316287,17.690611331597243,3000
267.7564361842282,200,46.592442143150976,3.249061757348878,148.27605717865072,33,4,50,0.4765345426235976,14.255056592718429,3000
201.6587828927856,200,59.34151623095982,2.755712918529925,89.03548969778441,33,4,50,0.5981004237869318,15.65415939752538,3000
251.2093058299281,200,47.113473445583395,2.8399051497407677,73.92383938120375,33,4,50,0.5166155335359928,10.210091569863607,3000
222.6495775197938,200,34.093125337245596,3.384589807124629,74.06939214068396,33,4,50,0.5297807649757524,10.344313085733145,3000
264.51727904094497,200,47.190199608486395,2.881743645618812,60.5737918464717,33,4,50,0.5810427793105823,14.458255498270162,3000
217.43664290049915,200,43.89948829005494,3.369632900194352,77.84700573518646,33,4,50,0.5993353350736031,18.166552432016235,3000
269.0937738102466,200,52.294588830290024,2.9234208707635285,149.63290774834525,33,4,50,0.5374071674017022,18.852388787075654,3000
238.67353463005372,200,28.744322358943545,3.214305528046966,182.2535917765262,33,4,50,0.5718710731566258,10.867065675956402,3000
293.67299887367346,200,51.63597658757098,3.255320458807865,172.1188528386743,33,4,50,0.4990411536505013,15.383631021010228,3000
213.75209441459933,200,43.944330253663864,3.1101238025160423,152.77014648117262,33,4,50,0.49586159361709364,19.132296862792707,3000
234.10663510502584,200,58.70472013506481,2.944248541357385,66.56477951166539,33,4,50,0.510405558149184,13.879727543978863,3000
211.34735212405892,200,36.96552581135401,2.870115501096877,93.37811694439247,33,4,50,0.5508760894010474,18.295658314283685,3000
292.4693618278563,200,47.14176625968818,2.726551483649941,96.47103129837035,33,4,50,0.5523287533882648,11.336956543994361,3000
287.7339353380981,200,57.620983692850615,2.9431571209925793,87.49354195964318,33,4,50,0.4972859151974176,19.353944896677987,3000
225.79416277151557,200,28.587840479673773,3.2225302324250267,127.25084895645847,33,4,50,0.4699814886204943,17.514233175313027,3000
265.9984046034179,200,57.80299705327579,3.450643854758786,130.3330722319509,33,4,50,0.5448594384698263,19.413343927869015,3000
281.7222200201216,200,49.07600028052847,3.3969635858104414,103.53289627566653,33,4,50,0.46924887932831466,16.766172335525063,3000
255.52008115994624,200,27.374297068681017,3.312851821228242,103.0683738104654,33,4,50,0.5367738762343995,13.634039319994269,3000
252.96505783560065,200,35.53372484313857,3.330757874602639,174.2833396859122,33,4,50,0.5540133192084463,19.381811725247225,3000
224.18522909004517,200,49.786023102584856,3.2319879227807964,168.39392724795283,33,4,50,0.5550917244591678,12.755667763091784,3000
209.31027678058993,200,27.35727105140701,2.9082294860528024,96.16937475211185,33,4,50,0.5630208165989395,13.321725220617324,3000
289.7215757953327,200,45.375966106169564,3.425756024564664,187.0682665809889,33,4,50,0.5809289132348496,17.008084180017402,3000
290.04180571633304,200,37.105906993353486,3.2365858495246673,192.9222525503759,33,4,50,0.5249938487947182,17.65316299525386,3000
263.3101457273268,200,46.7320431218617,3.148352504784352,99.01138130450613,33,4,50,0.5595373784294356,19.294034838491537,3000
233.90297910487007,200,26.60097118343795,2.788791575370785,103.16374231895823,33,4,50,0.5428759103048755,12.048024090562095,3000
234.92095746126608,200,55.503788215333174,3.0576444350451406,125.84512301329383,33,4,50,0.4779959909696524,17.97998035219224,3000
272.59556788702395,200,59.07211392120889,3.068286616961541,191.16812188005102,33,4,50,0.4538534467304112,17.385460533969635,3000
289.7110259952577,200,58.9107249349992,3.391650887618136,181.44791497134673,33,4,50,0.49268120785154007,10.637945562535979,3000
288.70864242651174,200,51.237814111002365,3.1373185761502307,65.38519438753846,33,4,50,0.5164550559506429,13.87223141210207,3000
277.9875545857624,200,29.553018404572118,3.004320439176328,108.90961149071244,33,4,50,0.5425658916642985,12.827654570600986,3000
264.20316461542876,200,51.539211857515795,3.4814402628085275,133.00567846246577,33,4,50,0.5774938995754808,13.044904243540305,3000
208.4139964995049,200,25.860542076058053,2.7885764746610526,125.469870882731,33,4,50,0.47943685750592485,19.829468795547008,3000
216.1628714094614,200,25.774324303514902,3.038038742649556,79.0794601905339,33,4,50,0.46883246848477156,16.42777413479928,3000
289.85541885270794,200,36.326357670233946,2.7336197401371245,178.8225156752232,33,4,50,0.5945219921211491,17.176761577934997,3000
260.642905965959,200,42.1025116641633,3.291923296613544,151.5411174495256,33,4,50,0.4662066839064611,19.766176373150092,3000
200.91970516166296,200,51.96425962327277,3.4344612417593208,175.68625622777054,33,4,50,0.5217736605160783,13.772017824576388,3000
210.1471542866032,200,48.91533818122768,2.9240298636403916,178.81464190242082,33,4,50,0.5378345593189953,18.018401684528058,3000
266.3501769108056,200,40.60659472318619,3.386673341439297,162.25337804986097,33,4,50,0.5312061631361158,14.345309633044954,3000
200.50615838462187,200,34.576933319858306,2.933774584369518,115.8815901874576,33,4,50,0.4629048235549415,18.695336718149797,3000
216.08080514174986,200,59.89935750551989,3.4286161293151323,141.5820132523137,33,4,50,0.45855403710054293,11.806575413113032,3000
254.8733789366586,200,39.916345578259055,3.303169522877427,74.05481091796148,33,4,50,0.4658225141191554,19.476861770642795,3000
269.18951976926934,200,40.79854585153864,3.343925421473151,151.04681262123614,33,4,50,0.5378381525808918,12.187717084108797,3000
265.19612595026007,200,30.726833741708422,2.7144052444803637,76.88798836089211,33,4,50,0.5316517331451481,13.262205069809315,3000
222.426930946056,200,52.81833420624753,3.4702482856592205,154.09243857652353,33,4,50,0.4850611188055116,17.561922341067806,3000
271.2179221347536,200,49.27887790235211,3.2813367936562585,84.43972411309531,33,4,50,0.5456661212768388,13.937551415654067,3000
223.72490874968,200,32.72693644760661,2.9438008763089067,67.632695022533,33,4,50,0.5730101253083474,16.082113767664467,3000
232.53996981592678,200,27.883336596554493,3.3635157318870776,74.79267352144362,33,4,50,0.45623684397698905,14.445735010694285,3000
274.64914051180244,200,48.81747557261496,2.9252169587319443,50.29882028286054,33,4,50,0.5247194915322063,17.42369937089782,3000
264.9632899047215,200,47.90789249983973,3.3982030716529024,157.81094267802953,33,4,50,0.5533965618154035,12.283312523686108,3000
284.9223410494178,200,34.564083444937324,2.79006431232955,159.86015735875685,33,4,50,0.4878467890604531,10.58457987236877,3000
265.7612892300343,200,58.28022467876436,3.2629487819686367,127.24000248698891,33,4,50,0.4961656357939724,12.999293974730662,3000
256.83086033354715,200,30.287026212331508,3.1325587813159284,74.20442015830756,33,4,50,0.5420456854484076,14.743086648684303,3000
209.36747678280926,200,40.131718036491066,2.7772275761563527,62.53315062660346,33,4,50,0.5846902940165606,11.680200521926785,3000
236.77158030594336,200,58.02655720586596,2.8935150626070714,52.86934496559305,33,4,50,0.5714886630454349,13.547972896563888,3000
226.52023676817254,200,39.69045609241428,2.709923229021852,74.86222654478311,33,4,50,0.5374695328649375,13.999830182935685,3000
224.39896433790835,200,47.348408168243,3.0750143723716046,183.628330247472,33,4,50,0.5595332576635874,10.573918436882735,3000
297.30105547524454,200,38.9158039286978,2.9410122086080004,86.23052625525227,33,4,50,0.5047233705311698,15.833072481842045,3000
239.30977246667604,200,34.59753208220345,3.178685987438207,103.14069908258236,33,4,50,0.5461448292148137,18.843434279712874,3000
289.20465551771133,200,59.43921767859399,2.9377902461668937,65.80182267219998,33,4,50,0.5199272386691336,11.517429129530525,3000
